stateCode,stateNameEnglish,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish,pincode
19,West Bengal,307,Birbhum,2261,Sainthia,317403,Khanerpara,731201
19,West Bengal,307,Birbhum,2261,Sainthia,317355,Kshatipur,731121
19,West Bengal,307,Birbhum,2261,Sainthia,317240,Kultor,731201
19,West Bengal,307,Birbhum,2261,Sainthia,317306,Kustor,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317361,Kusumdihi,731201
19,West Bengal,307,Birbhum,2261,Sainthia,317268,Maligram,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317289,Matiara,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317380,Meherpur,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317277,Mritadaspur,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317433,Neturi,731121
19,West Bengal,307,Birbhum,2261,Sainthia,317352,Paikpara,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317233,Panur,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317374,Purbba Sundalpur,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317265,Purpaldihi,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317236,Ranipur,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317428,Rasaipur,731121
19,West Bengal,307,Birbhum,2261,Sainthia,317266,Rupadihi,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317232,Saoldihi,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317364,Tekadyaha,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317312,Uttar Bangaon,731234
19,West Bengal,307,Birbhum,2261,Sainthia,317263,Uttar Chandpur,731234
19,West Bengal,307,Birbhum,2259,Suri - I,317099,Agar,731102
19,West Bengal,307,Birbhum,2259,Suri - I,317090,Amgachhi,731126
19,West Bengal,307,Birbhum,2259,Suri - I,317104,Bangaon,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317084,Bara Chaturi,731103
19,West Bengal,307,Birbhum,2259,Suri - I,317048,Bara Mahula,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317091,Bataspur,731126
19,West Bengal,307,Birbhum,2259,Suri - I,317046,Chormara,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317036,Gajalpur,731102
19,West Bengal,307,Birbhum,2259,Suri - I,317010,Kamalpur,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317117,Kamar Dangal,731126
19,West Bengal,307,Birbhum,2259,Suri - I,317044,Krishnapur,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317077,Langulia,731103
19,West Bengal,307,Birbhum,2259,Suri - I,317018,Maheshpur,731103
19,West Bengal,307,Birbhum,2259,Suri - I,317108,Mahubona,731102
19,West Bengal,307,Birbhum,2259,Suri - I,317113,Meherpur,731102
19,West Bengal,307,Birbhum,2259,Suri - I,317076,Murulia Chak,731103
19,West Bengal,307,Birbhum,2259,Suri - I,317095,Pathar Chapri,731126
19,West Bengal,307,Birbhum,2259,Suri - I,317089,Pathra,731126
19,West Bengal,307,Birbhum,2259,Suri - I,317079,Raipur,731103
19,West Bengal,307,Birbhum,2259,Suri - I,317081,Sidhuli,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317092,Tasarkata,731101
19,West Bengal,307,Birbhum,2259,Suri - I,317058,Uttar Raypur,731101
19,West Bengal,307,Birbhum,2260,Suri - II,317143,Bansra,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317144,Chak Abadanga,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317149,Chhota Kustikuri,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317131,Deshalpur,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317147,Dhaltikri,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317127,Dhananjoybati,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317187,Dubashanka,731121
19,West Bengal,307,Birbhum,2260,Suri - II,317166,Ekdalia,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317158,Gangie,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317141,Ikra,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317160,Indragachha,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317202,Jamuri,731121
19,West Bengal,307,Birbhum,2260,Suri - II,317196,Kendua,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317182,Kendua (P),731102
19,West Bengal,307,Birbhum,2260,Suri - II,317153,Kodaipur,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317172,Koma,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317214,Kubirpur,731121
19,West Bengal,307,Birbhum,2260,Suri - II,317142,Majigram,731129
19,West Bengal,307,Birbhum,2260,Suri - II,317171,Maldihi,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317123,Monpur,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317164,Mukhuria,731102
19,West Bengal,307,Birbhum,2260,Suri - II,317179,Shibpur,731102
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308108,Baghmara,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308148,Bara Naldhondra,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308114,Bhoterhat,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308146,Charakpara,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308100,Chhat Duder Kuthi,736170
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308104,Chhat Elajan,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308208,Daharerpar,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308075,Dakshin Ambari,736156
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308192,Dakshin Boragari,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308179,Dayaler Chhara,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308195,Dhair Hat,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308090,Dudher Kuthidewanbas,736170
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308098,Gokuler Kuthi,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308199,Gosainganj,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308136,Hardeb Chhedarjhar,736146
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308177,Hari Bhanga,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308121,Hastabud Kasaldanga,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308117,Kanchiarkuthi,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308106,Kanibil Kankanguri,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308151,Khalisaguri,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308145,Khari Analdhondra,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308155,Mainaguri Kankanguri,736157
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308103,Mainaguri Singijani,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308083,Malerjhar,736170
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308198,Nawabganj Balasi,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308187,Panigram Ghughumari,736170
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308112,Paschim Haribhanga,736134
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308135,Shalbari,736146
19,West Bengal,308,Cooch Behar,2183,Cooch Behar - I,308097,Simulguri,736146
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308278,Baldihati,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308311,Chapaguri,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308296,Chharar Kuthi,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308231,Daldali,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308324,Damodarpur,736133
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308237,Dhalaguri,736133
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308259,Hollangerkuthi,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308295,Jibdharer Kuthi,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308282,Kachuban,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308243,Kaljani,736133
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308257,Konamalli,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308283,Matikata,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308298,Paschim Bhogramguri,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308268,Petbhatta Chandanchowra,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308288,Raserkuthi,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308271,Salmara Tritiakhanda,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308307,Sonari,736133
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308304,Sonari Nikatiar Kuthi,736133
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308320,Soultukribarapak,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308294,Tengnamari,736165
19,West Bengal,308,Cooch Behar,2184,Cooch Behar - II,308254,Uttar Peshtarjhar,736156
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308484,Alokjhari,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308551,Balakundi,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308477,Bara Bhita Pratham Khanda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308533,Bhanghi Dwitia Khanda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308465,Bhitar Kamata,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308513,Brahmanir Chauki,736134
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308479,Chakiar Para Dwitia Khanda,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308490,Chhota Jhila,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308457,Chhota Naldhondra,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308493,Chhota Saulmari,736134
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308557,Daribash Prothamkhanda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308562,Dolgobinda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308468,Dwaria,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308509,Gatamari,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308579,Gitaldaha Ataiabari,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308548,Gokunda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308489,Jamadarerbus,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308463,Jambari,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308461,Kamtapur,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308516,Kharija Baladanga,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308467,Kharija Bhutkura,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308511,Kharija Bora Danga,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308510,Kharija Chatra,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308495,Kharija Panaguri,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308585,Kharija Rakhalmari,736169
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308494,Panaguri,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308555,Panchadhwaji,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308558,Paramananda,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308466,Phulbari,736145
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308520,Putimari,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308485,Rajakhora,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308571,Ramprasad,736135
19,West Bengal,308,Cooch Behar,2187,Dinhata - I,308586,Satkura,736135
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308684,Batasurkuthi,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308610,Dakshin Chhat Lotafela,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,936491,Dakshin Masaldanga Khanda,736134
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308646,Durachapri,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308683,Durganagar,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308598,Ghong Seoraguri,736134
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308687,Hokadaha Dwitia Khanda,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308592,Huchar Kuthi,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308678,Jaygir Balabari,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308625,Kharija Dakurhat,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308624,Kharija Dasagram,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308672,Kharija Shakdal,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308665,Kharubhaj,736176
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308691,Khatamari,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308616,Khattimari,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308594,Khutamara,736134
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308622,Kismat Dasagram,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308621,Kismat Mokarari,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308660,Kochabari,736176
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308653,Kumarganj,736134
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308620,Langulia Dwitia Khanda,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308615,Marnia Pratham Khanda,736169
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308692,Nagarerbari,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308649,Putradara,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308664,Sahebganj,736176
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308705,Seuti Dwitia Khanda,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,936493,Shibaprasad Mustafi,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308671,Shimulberi,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308699,Shukarur Kuthi,736168
19,West Bengal,308,Cooch Behar,2188,Dinhata - II,308702,Tharaikhana,736168
19,West Bengal,308,Cooch Behar,2179,Haldibari,307673,Chhat Jamaldaha,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307667,Chhota Bibiganj,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307661,Dakshin Niztaraf,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307675,Jangalbas,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307682,Kamat Bandi,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307658,Madhya Khasbas,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307629,Pushnabandh Hat,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307648,Uttar Chhota Haldibari,735122
19,West Bengal,308,Cooch Behar,2179,Haldibari,307649,Uttar Khasbas,735122
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307934,Asakbari Dwitiakhanda,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307924,Asakbari Pratham Khanda,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307940,Bara Ghariamohanpur,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307969,Bhurunga Mari,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307892,Chengarkhata Khagribari,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307912,Chhat Pakhihaga,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307913,Daibhangi,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307882,Dakshin Kharija Gopalpur,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307947,Dakshin Tetulerchhara,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307873,Jore Simuli,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307899,Kharija Kesharibari,736157
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307881,Kharija Panigram,736157
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307946,Mahishcharu,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307910,Nityanandi,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307874,Purbba Giladanga,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307971,Shibpur,736146
19,West Bengal,308,Cooch Behar,2181,Mathabhanga - I,307932,Tetuler Chhara,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308032,Angarkata Paradubi,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308028,Chhat Dwarikamari,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308048,Dhalaguri,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308057,Dolanger Kuthi,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,307980,Dumniguri,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,307984,Garkuta,736146
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,307985,Kanibilkankanguri,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,307977,Kshenpara,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308004,Ksheti,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308052,Pharabari,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308011,Phulbari,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308015,Phulbari Dewanbas,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,307989,Purbba Nilangibari,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308045,Ruidanga Dwitia Khanda,736157
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308050,Singimari,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308059,Taurikata,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308001,Uttar Ksheti,736171
19,West Bengal,308,Cooch Behar,2182,Mathabhanga-II,308000,Uttar Tengnamari,736165
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307823,Bakshiganj,735122
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307703,Balapukhari Kharkharia,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307819,Bara Nijtaraf,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307728,Brahmattar Kuchlibari,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307784,Buraburi Dewanabas,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307810,Chhat Nijtaraf,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307830,Chhota Bhotbari,735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307715,Chhota Jikabari,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307690,Chhota Kharkharia,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307754,Dakshin Alokjhari,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307789,Debottar Buraburi,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307757,Dora Dabri,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307793,Dwarikamari Ratanpur,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307791,Dwarikkamari,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307707,Fulkardabri,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307716,Fulkardabri Kharkharia,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307796,Kamat Panisala,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307816,Lotamari,735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307792,Lotamari,735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307781,Madhya Jamaldaha,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307725,Madhya Upanchauki Kuchlibari,735304
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307872,Nagar Changrabandha (Ct),735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307732,Paschim Dhulia Baldiahati,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307749,Paschim Dhulia Khalisa,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307763,Paschim Gopalpur,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307712,Purbba Bhotbari,735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307765,Purbba Gopalpur,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307770,Purbba Jamaldaha,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307692,Tista Nadir Payasti,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307745,Uchal Pukhari,735303
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307813,Uttar Bhotbari,735301
19,West Bengal,308,Cooch Behar,2180,Mekliganj,307689,Uttar Fulkar Dabri Bajejama,735303
19,West Bengal,308,Cooch Behar,2189,Sitai,308731,Deokhata,736167
19,West Bengal,308,Cooch Behar,2189,Sitai,308759,Kaimari,736167
19,West Bengal,308,Cooch Behar,2189,Sitai,308736,Kayeterbari,736145
19,West Bengal,308,Cooch Behar,2189,Sitai,308708,Natabari,736145
19,West Bengal,308,Cooch Behar,2189,Sitai,308738,Pirpalsitai,736167
19,West Bengal,308,Cooch Behar,2189,Sitai,308722,Silduar,736167
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308812,Amtala,736158
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308799,Bara Gharia,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308798,Bara Madhusudan,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308813,Bara Maricha,736158
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308788,Chhota Bengdaki,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308793,Chhota Dhaperchatra,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308821,Chhota Gadaikhora,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308775,Dhallarpar,736146
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308767,Khasbas Khalisamari,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308809,Maricha Gitaldaha,736158
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308766,Nalgram Chhit,736172
19,West Bengal,308,Cooch Behar,2190,Sitalkuchi,308801,Rajar Bari,736158
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308353,Amlaguri,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308386,Balaghat,736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308351,Bhelapeta,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308349,Bhuchungmari,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308330,Chhat Bara Chowki,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308362,Chhat Chilakhana Pratham Khanda,736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308375,Chilakhana,736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308370,Ghogar Kuthi Dwitia Khanda,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308373,Ghogarkuthi Pratham Khanda,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308357,Jaigir Chilakhana,736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308402,Kamat Phulbari (P) (Ct),736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308390,Nakkati Gachhi,736159
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308340,Purba Chikliguri,736156
19,West Bengal,308,Cooch Behar,2185,Tufanganj - I,308393,Santoshpur,736156
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308405,Atia Mochar,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308426,Bakla,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308419,Bashraja Dwitia Khanda,736159
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308450,Begarkhata,736159
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308430,Bhanukumari,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308442,Chhat Balakuthi,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308403,Dorko,736159
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308427,Mahishkuchi,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308447,Mansai,736159
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308449,Mechkoka,736159
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308443,Purba Jhaukuthi,736131
19,West Bengal,308,Cooch Behar,2186,Tufanganj - II,308424,Turkanirkuthi,736159
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311113,Asair,733102
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311137,Asurakrisnabati,733102
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311080,Badalpur,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311321,Badamail,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311089,Bahicha,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311073,Baidyapur,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311356,Bamanhati,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311276,Bamnahar,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311092,Banhat,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311099,Begunbari,733102
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311172,Bhatpara,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311213,Bijoyshri,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311145,Chak Bhatshala,733102
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311175,Chak Bhikan,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311155,Chak Chandan,733102
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311173,Chak Ghatak,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311337,Chak Khetab,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311235,Chak Manipur,733145
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311182,Chakram,733103
19,West Bengal,310,Dakshin Dinajpur,2204,Balurghat,311252,Chak Ramnarayan,733133
